source,target,avg_finished_duration,avg_finished_path_length,avg_rating,failure_rate,avg_unfinished_duration,avg_unfinished_path_length,difficulty_score,shortest_path_length,semantic_distance
Yttrium,Lion,106.0,5.0,,0.0,,,0.06,3.0,0.44
Yttrium,Dominica,688.0,34.0,3.0,0.0,,,0.43,3.0,0.48
Yttrium,Saudi_Arabia,99.0,8.0,4.0,0.0,,,0.09,3.0,0.48
Yttrium,Black_hole,144.0,5.0,,0.0,,,0.07,3.0,0.41
Yttrium,Lithium,27.0,3.0,,0.0,,,0.03,2.0,0.28
Yttrium,Internet_Explorer,220.5,10.83,2.25,0.0,,,0.14,4.0,0.47
Yttrium,Zoroaster,145.0,10.0,2.0,0.0,,,0.11,3.0,0.44
ZX_Spectrum,Japan,78.0,3.0,1.0,0.0,,,0.04,2.0,0.47
ZX_Spectrum,World_War_I,52.0,5.0,1.0,0.0,,,0.05,2.0,0.29
ZX_Spectrum,Retinol,772.0,22.0,,0.0,,,0.35,4.0,0.47
ZX_Spectrum,Bruce_Springsteen,265.33,11.67,3.0,0.0,,,0.15,4.0,0.3
Zachary_Taylor,High_German_consonant_shift,37.0,4.0,2.0,0.0,,,0.04,3.0,0.4
Zachary_Taylor,Berber_languages,57.0,5.0,,0.0,,,0.05,3.0,0.35
Zachary_Taylor,Fourteenth_Amendment_to_the_United_States_Constitution,105.0,4.0,2.0,0.0,,,0.06,2.0,0.26
Zachary_Taylor,Rosetta_Stone,262.0,8.5,,0.0,,,0.13,4.0,0.25
Zambezi,Jesus,195.6,8.8,2.0,0.0,,,0.12,3.0,0.45
Zambezi,Broadcasting,223.0,6.0,3.0,0.0,,,0.1,3.0,0.45
Zambezi,Shanghai,57.0,4.0,2.0,0.0,,,0.05,3.0,0.4
Zambezi,Turkey_(bird),136.0,4.0,,0.0,,,0.06,2.0,0.45
Zambia,Paris,143.0,4.0,1.0,0.0,,,0.06,2.0,0.42
Zambia,Weed,131.0,6.0,,0.0,,,0.08,3.0,0.48
Zambia,Westminster_System,47.0,4.0,1.0,0.0,,,0.04,2.0,0.46
Zambia,Wolfgang_Amadeus_Mozart,181.0,6.0,,0.0,,,0.09,3.0,0.45
Zambia,Terrorism,220.0,8.5,4.0,0.33,236.0,6.0,0.18,2.0,0.47
Zambia,Koryaksky,86.0,5.0,1.0,0.0,,,0.06,3.0,0.4
Zambia,Snowball_Earth,31.0,6.0,1.0,0.0,,,0.06,3.0,0.45
Zambia,Warsaw,43.0,4.0,1.0,0.0,,,0.04,2.0,0.38
Zebra,Islam,47.0,3.0,1.0,0.0,,,0.03,2.0,0.49
Zebra,Mammal,35.0,3.0,,0.0,,,0.03,1.0,0.36
Zebra,Arctic_Circle,116.0,6.0,,0.0,,,0.07,3.0,0.47
Zebra,Lemon,277.14,6.0,2.0,0.0,,,0.11,3.0,0.36
Zebra,18th_century,181.5,7.0,,0.0,,,0.1,2.0,0.46
Zebra,Plate_tectonics,15.0,4.0,,0.0,,,0.04,3.0,0.43
Zebra,Adolf_Hitler,50.0,4.5,2.33,0.14,79.0,8.0,0.08,3.0,0.44
Zebra,Ganges_River,92.5,5.0,2.0,0.0,,,0.06,3.0,0.44
Zebra,Buenos_Aires,86.0,4.0,1.0,0.0,,,0.05,3.0,0.47
Zebra,Copenhagen,101.0,5.5,1.0,0.0,,,0.07,3.0,0.47
Zebra,Mongol_Empire,33.0,4.0,,0.0,,,0.04,3.0,0.44
Zebra,Sassanid_Empire,176.0,10.33,2.5,0.4,80.5,5.5,0.2,3.0,0.46
Zhang_Qian,Earth's_atmosphere,149.0,6.0,3.0,0.0,,,0.08,3.0,0.34
Zhang_Qian,Spanish_language,40.0,3.0,1.0,0.0,,,0.03,2.0,0.32
Zhang_Qian,Baseball,72.0,5.0,1.0,0.0,,,0.06,3.0,0.48
Zheng_He,Oxygen,104.0,5.0,,0.0,,,0.06,2.0,0.5
Zheng_He,Sanskrit,59.0,3.0,,0.0,,,0.04,2.0,0.5
Zheng_He,Peregrine_Falcon,63.0,6.0,,0.0,,,0.06,4.0,0.38
Zion_National_Park,Jazz,79.0,5.0,2.0,0.0,,,0.06,2.0,0.49
Zion_National_Park,Google,359.0,8.0,,0.0,,,0.15,3.0,0.44
Zion_National_Park,Antwerp,71.0,5.0,2.0,0.0,,,0.06,3.0,0.42
Zion_National_Park,Lord_Voldemort,144.0,10.0,3.0,0.0,,,0.11,4.0,0.31
Zionism,NATO,31.0,3.0,2.0,0.0,,,0.03,2.0,0.38
Zionism,Silicon,70.0,8.0,3.0,0.0,,,0.08,3.0,0.47
Zionism,Libertarianism,192.0,9.0,,0.0,,,0.12,3.0,0.31
Zionism,Orkney,75.0,4.0,2.0,0.0,,,0.05,2.0,0.48
Zoroaster,Petroleum,453.0,9.0,,0.0,,,0.17,2.0,0.41
Zoroaster,Lutetium,101.0,6.0,2.0,0.0,,,0.07,3.0,0.42
Zoroaster,Aberration_of_light,199.0,10.0,,0.0,,,0.13,4.0,0.49
Zoroaster,H5N1,321.0,9.0,4.0,0.0,,,0.14,3.0,0.45
Zoroaster,Isis,179.0,7.0,3.0,0.0,,,0.1,3.0,0.33
Zulu,Aluminium,97.67,10.0,1.0,0.0,,,0.1,3.0,0.43
Zulu,Language,29.0,3.0,,0.0,,,0.03,2.0,0.37
Zulu,Jesus,7.0,3.0,,0.0,,,0.03,2.0,0.43
Zulu,Arctic_Circle,100.67,7.0,3.0,0.0,,,0.08,3.0,0.49
Zulu,Doom,455.0,14.0,3.0,0.5,55.0,5.0,0.32,4.0,0.45
Zulu,Slovenia,59.5,4.5,1.0,0.0,,,0.05,3.0,0.49
Zulu,Arctic,55.0,5.0,,0.0,,,0.05,3.0,0.42
Zulu,Able_Archer_83,212.0,5.0,3.0,0.0,,,0.09,3.0,0.49
"Robert_Baden-Powell,_1st_Baron_Baden-Powell",2005_Atlantic_hurricane_season,126.0,5.0,2.0,0.0,,,0.07,4.0,0.29
"Robert_Baden-Powell,_1st_Baron_Baden-Powell",Nitrogen,105.0,10.0,,0.0,,,0.1,3.0,0.47
Lens_(anatomy),Slovakia,136.0,6.0,,0.0,,,0.08,4.0,0.47
Hundred_Years'_War,Munich,33.0,4.0,1.0,0.0,,,0.04,2.0,0.47
Hundred_Years'_War,Gazelle,198.0,20.0,,0.0,,,0.21,3.0,0.51
Hundred_Years'_War,Penguin,84.0,6.0,,0.5,68.0,2.0,0.17,3.0,0.43
Basilica_of_San_Francesco_d'Assisi,Magma,12.0,3.0,1.0,0.0,,,0.03,2.0,0.48
Basilica_of_San_Francesco_d'Assisi,Yes_Minister,457.0,13.0,4.0,0.0,,,0.21,5.0,0.31
C++,Postage_stamp,1117.0,28.0,4.0,0.0,,,0.48,3.0,0.4
C++,Royal_Navy,58.0,4.0,,0.0,,,0.05,3.0,0.39
C++,Hopman_Cup,428.0,21.0,,0.0,,,0.27,5.0,0.38
C++,Styracosaurus,330.0,11.0,3.0,0.0,,,0.16,4.0,0.51
C++,Yeti,161.0,9.0,5.0,0.0,,,0.11,4.0,0.53
"Richmond,_Virginia",Titanium,225.0,5.0,2.0,0.0,,,0.09,3.0,0.44
"Richmond,_Virginia",Gothenburg,97.0,6.0,3.0,0.0,,,0.07,2.0,0.43
Turkey_(bird),Uganda,61.0,3.0,1.0,0.0,,,0.04,2.0,0.47
Turkey_(bird),Parthenon,152.0,6.0,3.0,0.0,,,0.08,3.0,0.41
U.S._Open_(tennis),Brain,280.0,10.0,,0.5,154.0,6.0,0.24,4.0,0.46
U.S._Open_(tennis),Music_of_Hawaii,144.0,5.0,,0.0,,,0.07,4.0,0.35
U.S._Open_(tennis),The_Legend_of_Zelda_series,177.0,6.0,3.0,0.0,,,0.09,4.0,0.34
Nirvana_(band),United_States_Congress,77.0,4.0,,0.0,,,0.05,2.0,0.4
Nirvana_(band),"Dallas,_Texas",132.0,3.0,,0.0,,,0.05,2.0,0.45
Nirvana_(band),Dolphin,142.0,9.0,,0.0,,,0.11,3.0,0.48
Nirvana_(band),Costa_Rica,107.0,6.0,,0.0,,,0.07,2.0,0.32
Nirvana_(band),Shenzhou_6,102.0,6.0,1.0,0.0,,,0.07,3.0,0.38
Nirvana_(band),Autorack,55.0,4.0,2.0,0.0,,,0.04,3.0,0.35
Nirvana_(band),Kurt_Cobain,4.0,2.0,1.0,0.0,,,0.02,1.0,0.32
"Detroit,_Michigan",George_Washington,20.0,3.0,1.0,0.0,,,0.03,2.0,0.28
"Detroit,_Michigan",Rail_transport,74.0,6.0,3.0,0.0,,,0.07,2.0,0.39
"Detroit,_Michigan",Royal_National_Theatre,145.0,8.0,2.0,0.0,,,0.1,3.0,0.38
"Denver,_Colorado",Soil,113.0,6.0,2.0,0.0,,,0.07,3.0,0.51
"Denver,_Colorado",Olmec,77.0,4.0,1.0,0.0,,,0.05,3.0,0.45
"Cleveland,_Ohio",World_War_II,7.0,2.0,1.0,0.0,,,0.02,1.0,0.34
"Cleveland,_Ohio",North_Africa,27.0,6.0,1.0,0.0,,,0.05,2.0,0.21
"Cleveland,_Ohio",Christopher_Wren,227.0,6.0,2.0,0.0,,,0.1,3.0,0.31
"Cleveland,_Ohio",Rupee,348.0,15.0,2.0,0.0,,,0.2,3.0,0.48
Grand_Slam_(tennis),The_Beatles,85.0,4.0,,0.0,,,0.05,3.0,0.42
Grand_Slam_(tennis),Anemia,227.0,14.0,2.0,0.0,,,0.16,2.0,0.44
Grand_Slam_(tennis),Plate_tectonics,94.0,5.0,2.0,0.0,,,0.06,3.0,0.39
Alice's_Adventures_in_Wonderland,Martin_Luther,87.0,4.0,,0.0,,,0.05,3.0,0.29
Alice's_Adventures_in_Wonderland,World_War_II,54.0,4.0,,0.0,,,0.04,2.0,0.23
Alice's_Adventures_in_Wonderland,Adolf_Hitler,38.5,4.5,1.0,0.0,,,0.05,3.0,0.29
Alice's_Adventures_in_Wonderland,Zion_National_Park,199.0,10.0,,0.0,,,0.13,3.0,0.28
Frédéric_Chopin,Rabat,180.0,9.0,2.0,0.0,,,0.11,3.0,0.44
Frédéric_Chopin,Gas_giant,298.0,10.0,,0.0,,,0.15,4.0,0.38
Frédéric_Chopin,Sarajevo,62.0,5.0,1.0,0.0,,,0.05,2.0,0.44
"Seattle,_Washington",Turkey,16.0,3.0,,0.0,,,0.03,2.0,0.41
"Seattle,_Washington",Insect,72.0,5.0,,0.0,,,0.06,2.0,0.45
"Seattle,_Washington",M6_motorway,145.0,7.0,2.0,0.0,,,0.09,3.0,0.5
Sonic_the_Hedgehog_(character),Cancer,121.3,6.1,2.25,0.0,,,0.08,2.0,0.48
Sonic_the_Hedgehog_(character),Gmail,524.67,11.33,2.0,0.0,,,0.21,3.0,0.46
Sonic_the_Hedgehog_(character),Juvenile_delinquency,379.25,17.25,5.0,0.2,655.0,12.0,0.27,3.0,0.31
Sonic_the_Hedgehog_(character),Mario,4.0,2.0,5.0,0.0,,,0.02,1.0,0.38
Sonic_the_Hedgehog_(character),Super_Mario_Bros.,17.0,3.0,1.0,0.0,,,0.03,2.0,0.31
Kite_(bird),16th_century,44.0,5.0,1.0,0.0,,,0.05,3.0,0.46
"The_Championships,_Wimbledon",United_Kingdom,4.0,2.0,,0.0,,,0.02,1.0,0.35
"The_Championships,_Wimbledon",Dolphin,14.0,4.0,4.0,0.0,,,0.04,3.0,0.5
"The_Championships,_Wimbledon",Pelé,100.0,6.0,,0.0,,,0.07,3.0,0.47
Children's_rights_movement,Energy,78.0,5.0,1.0,0.33,146.0,11.0,0.12,3.0,0.41
Children's_rights_movement,Domesday_Book,34.0,5.0,1.0,0.0,,,0.05,3.0,0.31
"Benjamin_Disraeli,_1st_Earl_of_Beaconsfield",Bald_Eagle,79.0,5.0,2.0,0.0,,,0.06,3.0,0.18
"Benjamin_Disraeli,_1st_Earl_of_Beaconsfield",Beryllium,269.0,7.0,3.0,0.0,,,0.12,4.0,0.46
Albrecht_Dürer,Hydrogen,48.0,4.0,,0.0,,,0.04,2.0,0.47
Albrecht_Dürer,Vanuatu,127.0,7.0,4.0,0.0,,,0.09,3.0,0.46
Albrecht_Dürer,Deity,551.0,6.0,3.0,0.0,,,0.17,3.0,0.48
"Amarillo,_Texas",Thailand,170.0,5.0,2.0,0.0,,,0.08,2.0,0.43
"Amarillo,_Texas",Jupiter,60.5,7.0,1.0,0.0,,,0.07,3.0,0.43
"Amarillo,_Texas",Craton,79.0,4.0,2.0,0.0,,,0.05,3.0,0.49
"Amarillo,_Texas",Soil_moisture,116.0,9.0,,0.0,,,0.1,4.0,0.26
"Amarillo,_Texas",Copper(I)_chloride,285.0,6.0,3.0,0.0,,,0.11,3.0,0.26
Andrés_Nocioni,Africa,25.0,7.0,,0.0,,,0.06,2.0,0.45
Andrés_Nocioni,Cyprus,57.0,3.0,3.0,0.0,,,0.04,2.0,0.44
"Ann_Arbor,_Michigan",Indian_Ocean,25.0,4.0,,0.0,,,0.04,3.0,0.32
"Ann_Arbor,_Michigan",Porto-Novo,258.0,8.0,,0.0,,,0.12,3.0,0.45
Antonín_Dvořák,Battle_of_Midway,36.0,4.0,,0.0,,,0.04,3.0,0.24
Aristarchus_(crater),Shanghai,93.0,5.0,1.0,0.0,,,0.06,3.0,0.43
Aristarchus_(crater),Pony,283.0,10.0,,0.0,,,0.14,4.0,0.44
"Armand_Jean_du_Plessis,_Cardinal_Richelieu",Great_Wall_of_China,134.0,7.0,1.0,0.0,,,0.09,3.0,0.25
"Armand_Jean_du_Plessis,_Cardinal_Richelieu",Skylark,456.0,9.0,,0.0,,,0.17,4.0,0.43
Asunción,Leonardo_da_Vinci,103.0,7.0,1.0,0.0,,,0.08,3.0,0.48
"Augusta,_Lady_Gregory",Hinduism,19.0,3.0,,0.0,,,0.03,2.0,0.46
"Augusta,_Lady_Gregory",Namibia,83.0,5.0,,0.0,,,0.06,2.0,0.41
"Aymer_de_Valence,_2nd_Earl_of_Pembroke",Czech_Republic,22.0,3.0,,0.0,,,0.03,2.0,0.24
"Baltimore,_Maryland",Evolution,95.0,4.0,2.0,0.0,,,0.05,3.0,0.45
"Baltimore,_Maryland","Salt_Lake_City,_Utah",9.0,3.0,1.0,0.0,,,0.03,2.0,0.23
Bass_(fish),"Louisville,_Kentucky",105.5,7.0,,0.0,,,0.08,4.0,0.39
Battle_of_Warsaw_(1920),Prague,148.0,8.0,1.0,0.0,,,0.1,2.0,0.36
Battle_of_Warsaw_(1920),Milky_Way,304.0,9.0,2.0,0.0,,,0.14,3.0,0.28
Bjørnøya,Heat,99.0,6.0,,0.0,,,0.07,3.0,0.46
Bjørnøya,Wolfgang_Amadeus_Mozart,197.0,5.0,2.0,0.0,,,0.08,3.0,0.44
Bohemian_Rhapsody,Mars_Exploration_Rover,118.0,5.0,,0.0,,,0.07,3.0,0.21
Bohemian_Rhapsody,Amtrak,250.0,7.0,2.0,0.0,,,0.11,2.0,0.46
Bohemian_Rhapsody,Flag_of_South_Africa,21.0,3.0,3.0,0.0,,,0.03,2.0,0.28
Bohemian_Rhapsody,"Detroit,_Michigan",94.0,5.0,,0.0,,,0.06,2.0,0.27
Boston_RFC,String_theory,239.0,7.0,2.0,0.0,,,0.11,3.0,0.36
Boston_RFC,Fencing,87.0,6.0,1.0,0.0,,,0.07,3.0,0.46
Boy_Scout,Mesopotamia,200.0,6.0,3.0,0.0,,,0.09,3.0,0.5
Boy_Scout,Oil_refinery,292.0,11.0,3.0,0.0,,,0.15,3.0,0.31
Boy_Scout,Eagle_Scout_(Boy_Scouts_of_America),10.0,2.0,,0.0,,,0.02,1.0,0.09
Brasília,Austria,168.0,4.0,1.0,0.0,,,0.07,3.0,0.37
Brasília,Impressionism,869.0,25.0,,0.0,,,0.4,3.0,0.48
Bushpig,Italy,72.5,4.5,1.0,0.0,,,0.05,3.0,0.48
Cædmon,Lion,74.0,14.0,2.0,0.0,,,0.13,3.0,0.45
Cædmon,Vivien_Leigh,103.0,6.0,,0.0,,,0.07,4.0,0.48
California_Southern_Railroad,Bog,59.0,5.0,,0.0,,,0.05,3.0,0.51
California_Southern_Railroad,Central_African_Republic,57.0,4.0,1.0,0.0,,,0.05,3.0,0.29
Caloris_Basin,"Perth,_Western_Australia",56.0,9.0,,0.0,,,0.09,4.0,0.38
Caloris_Basin,Abu_Dhabi,202.0,6.0,,0.0,,,0.09,4.0,0.35
Captain_Marvel_(DC_Comics),Pi,103.0,8.0,,0.33,97.0,5.0,0.15,3.0,0.5
Casablanca_(film),Petroleum,93.0,5.0,,0.0,,,0.06,2.0,0.44
Casablanca_(film),Olympic_Games,62.0,4.0,,0.0,,,0.05,2.0,0.34
Casablanca_(film),Terrorism,103.0,7.0,2.0,0.0,,,0.08,2.0,0.44
Casablanca_(film),Aachen,227.0,6.0,2.0,0.0,,,0.1,3.0,0.4
Casablanca_(film),Mendelevium,765.0,12.0,4.0,0.0,,,0.27,4.0,0.45
Cat's_Eye_Nebula,Hurricane_Georges,279.0,9.0,,0.0,,,0.14,4.0,0.31
"Charles_V,_Holy_Roman_Emperor",Hinduism,40.0,4.0,,0.0,,,0.04,2.0,0.44
"Charles_V,_Holy_Roman_Emperor",Data_Encryption_Standard,477.0,10.0,,0.0,,,0.19,4.0,0.25
Charlotte's_Web,5th_century,128.0,15.0,3.0,0.0,,,0.15,2.0,0.45
Children's_Crusade,Vatican_City,13.0,3.0,1.0,0.0,,,0.03,2.0,0.23
Children's_Crusade,Samarium,101.0,8.0,4.0,0.0,,,0.09,4.0,0.5
Civilization_(computer_game),Programming_language,259.0,7.0,3.0,0.0,,,0.11,3.0,0.27
Civilization_(computer_game),Cholera,131.67,7.0,3.0,0.25,270.0,4.0,0.14,2.0,0.42
Civilization_(computer_game),The_Hobbit,143.5,5.5,,0.33,67.0,2.0,0.14,3.0,0.32
Claude_Lévi-Strauss,German_language,74.0,5.0,1.0,0.0,,,0.06,2.0,0.31
Claude_Lévi-Strauss,Poland,27.0,4.0,,0.0,,,0.04,2.0,0.45
Claude_Lévi-Strauss,Rugby_football,227.0,7.0,,0.0,,,0.11,3.0,0.33
Claude_Lévi-Strauss,Lusaka,71.0,7.0,,0.0,,,0.07,3.0,0.45
Clone_Wars_(Star_Wars),Asunción,51.0,7.0,,0.0,,,0.07,3.0,0.45
Cocos_(Keeling)_Islands,Edgar_Allan_Poe,48.0,5.0,4.0,0.0,,,0.05,2.0,0.39
Cocos_(Keeling)_Islands,Ceres_(dwarf_planet),158.0,7.0,,0.0,,,0.09,4.0,0.26
Collapse_of_the_World_Trade_Center,Boolean_logic,337.0,9.0,4.0,0.0,,,0.15,4.0,0.36
Collapse_of_the_World_Trade_Center,Bohemian_Rhapsody,478.0,5.0,,0.0,,,0.15,4.0,0.26
Company_(law),Football_(soccer),71.0,4.0,3.0,0.0,,,0.05,2.0,0.37
Company_(law),Alternating_current,78.0,5.0,2.0,0.0,,,0.06,4.0,0.26
Company_(law),Gulf_of_Mexico,96.0,5.0,1.0,0.0,,,0.06,2.0,0.31
Company_(law),Toronto,49.0,4.0,,0.0,,,0.04,3.0,0.47
Company_(law),Fatty_acid,116.0,11.0,4.0,0.5,247.0,8.0,0.22,3.0,0.39
"Constitution_of_May_3,_1791",Roman_Greece,45.0,4.0,1.0,0.0,,,0.04,3.0,0.28
Constructivism_(art),Mars_Exploration_Rover,190.0,6.0,1.0,0.0,,,0.09,3.0,0.21
Convention_on_the_International_Trade_in_Endangered_Species_of_Wild_Flora_and_Fauna,Monarchy,89.0,6.5,3.0,0.0,,,0.07,3.0,0.44
Convention_on_the_International_Trade_in_Endangered_Species_of_Wild_Flora_and_Fauna,Miocene,201.0,17.0,3.0,0.0,,,0.18,2.0,0.45
Convention_on_the_International_Trade_in_Endangered_Species_of_Wild_Flora_and_Fauna,Canadian_Senate,163.0,7.0,,0.0,,,0.09,4.0,0.22
Copper(I)_chloride,Tropical_Storm_Ana_(2003),338.0,15.0,4.0,0.0,,,0.2,4.0,0.23
Copper(I)_chloride,Ronald_Reagan,51.0,5.5,3.0,0.0,,,0.06,4.0,0.26
Copper(I)_chloride,Mercantilism,46.0,4.0,,0.0,,,0.04,3.0,0.46
Costume_design,Florida,31.0,4.0,,0.0,,,0.04,3.0,0.49
Costume_design,Michael_Ramsey,329.0,8.0,,0.0,,,0.14,4.0,0.42
Cristero_War,Argon,79.0,9.5,,0.0,,,0.1,4.0,0.49
Crohn's_disease,Coconut_oil,674.0,13.0,1.0,0.0,,,0.26,3.0,0.23
Crohn's_disease,Collapse_of_the_World_Trade_Center,73.0,4.0,,0.0,,,0.05,3.0,0.31
Dál_Riata,Soviet_Union,49.0,5.0,1.0,0.0,,,0.05,3.0,0.32
Davy_Jones'_Locker,Government,160.0,12.0,3.25,0.2,48.0,3.0,0.17,3.0,0.44
Deconstructivism,Atlantic_Ocean,20.0,4.0,1.0,0.0,,,0.04,2.0,0.48
Deconstructivism,Hernán_Cortés,220.0,6.0,,0.0,,,0.1,3.0,0.5
Diego_Velázquez,Lake_Tanganyika,69.0,6.0,,0.0,,,0.06,3.0,0.24
Diego_Velázquez,Oasis_(band),196.0,5.0,,0.0,,,0.08,3.0,0.23
Dualism_(philosophy_of_mind),Information,127.0,4.0,,0.0,,,0.06,2.0,0.43
Dualism_(philosophy_of_mind),Baghdad,45.0,6.0,,0.0,,,0.06,3.0,0.46
Dualism_(philosophy_of_mind),Beryllium,44.0,4.0,1.0,0.0,,,0.04,3.0,0.48
Eagle_Scout_(Boy_Scouts_of_America),Glass,156.0,10.0,,0.0,,,0.12,3.0,0.47
Eagle_Scout_(Boy_Scouts_of_America),Australian_Open,271.5,6.0,4.5,0.0,,,0.11,3.0,0.31
Earwax,Sperm_Whale,21.0,4.0,,0.0,,,0.04,2.0,0.42
Egg_(food),Galaxy,16.0,4.0,,0.0,,,0.04,3.0,0.45
Egg_(food),Adolf_Hitler,29.0,4.0,1.0,0.0,,,0.04,3.0,0.44
Egg_(food),Bible,73.0,4.0,1.0,0.0,,,0.05,2.0,0.51
Egg_(food),Scottish_Episcopal_Church,38.0,4.0,,0.0,,,0.04,3.0,0.41
El_Aaiún,Nelson_Mandela,47.0,5.0,,0.0,,,0.05,3.0,0.28
El_Aaiún,"Miami,_Florida",81.0,4.0,,0.0,,,0.05,3.0,0.31
El_Lissitzky,Christopher_Columbus,41.0,3.0,,0.0,,,0.03,2.0,0.33
El_Lissitzky,Great_white_shark,151.0,10.5,4.0,0.0,,,0.12,4.0,0.28
Elementary_group_theory,Tropical_Storm_Bonnie_(2004),240.0,9.0,2.0,0.0,,,0.13,5.0,0.27
Elementary_group_theory,Montreal_Metro,68.0,6.0,1.0,0.0,,,0.06,5.0,0.29
Elementary_group_theory,Royal_National_Theatre,369.0,17.0,3.0,0.0,,,0.22,5.0,0.17
Enceladus_(moon),Arugula,85.0,6.0,3.0,0.0,,,0.07,4.0,0.49
Enceladus_(moon),Darling_River,199.0,7.0,,0.0,,,0.1,4.0,0.31
English_peasants'_revolt_of_1381,Church_of_England,113.0,3.0,2.0,0.0,,,0.05,2.0,0.28
English_peasants'_revolt_of_1381,Social_contract_(Malaysia),141.0,7.0,2.0,0.0,,,0.09,5.0,0.26
Eris_(dwarf_planet),Pluto,4.0,2.0,1.0,0.0,,,0.02,1.0,0.37
Eris_(dwarf_planet),Henrik_Ibsen,113.0,5.0,,0.0,,,0.07,3.0,0.26
Eye_(cyclone),Edgar_Allan_Poe,87.0,4.0,2.0,0.0,,,0.05,3.0,0.4
Ffestiniog_Railway,Redwood_National_and_State_Parks,211.0,7.0,2.0,0.0,,,0.1,4.0,0.3
Final_Fantasy_(video_game),Milk,80.67,5.0,2.0,0.0,,,0.06,3.0,0.48
Final_Fantasy_(video_game),Lord_Voldemort,161.29,7.86,3.5,0.12,109.0,3.0,0.12,4.0,0.36
Firefly_(TV_series),India,738.5,8.0,,0.0,,,0.23,2.0,0.43
Firefly_(TV_series),Australia,130.0,6.5,2.0,0.0,,,0.08,2.0,0.44
Firefly_(TV_series),Asparagus,103.0,6.0,,0.0,,,0.07,4.0,0.45
Forth_Bridge_(railway),Charlie_Chaplin,89.0,4.0,3.0,0.0,,,0.05,3.0,0.34
Forth_Bridge_(railway),Otto_von_Bismarck,85.0,6.0,,0.0,,,0.07,3.0,0.41
Forth_Bridge_(railway),Netherlands,40.0,6.0,,0.0,,,0.06,2.0,0.44
Forth_Road_Bridge,Lettuce,322.0,7.0,,0.0,,,0.13,3.0,0.46
"Frederick_II,_Holy_Roman_Emperor",Vladimir_Lenin,103.0,5.0,2.0,0.0,,,0.06,3.0,0.2
French_Open_(tennis),Paraguay,129.0,6.0,,0.0,,,0.08,3.0,0.42
French_Open_(tennis),Skiing,62.0,4.0,2.0,0.0,,,0.05,3.0,0.46
Fugu,Missouri_River,32.0,4.0,1.0,0.0,,,0.04,2.0,0.5
Fugu,Antarctic_Treaty_System,41.0,5.0,,0.0,,,0.05,3.0,0.48
Fugu,Kangaroo,176.0,10.0,,0.5,186.0,12.0,0.22,3.0,0.4
Garage_(dance_music),Canada,9.0,3.0,1.0,0.0,,,0.03,2.0,0.43
Garage_(dance_music),"San_Francisco,_California",71.0,4.0,1.0,0.0,,,0.05,2.0,0.3
Garage_(dance_music),List_of_circulating_currencies,25.0,5.0,1.0,0.0,,,0.05,3.0,0.25
Garage_(dance_music),Senate_of_Canada,121.5,5.0,,0.0,,,0.07,3.0,0.26
Garage_(dance_music),Theodore_Roosevelt,39.5,4.5,,0.0,,,0.05,3.0,0.36
"German_Crusade,_1096",Distilled_beverage,325.0,8.0,4.0,0.0,,,0.14,3.0,0.34
"German_Crusade,_1096",Niobium,130.0,6.0,4.0,0.0,,,0.08,4.0,0.51
Gold(III)_chloride,"Boston,_Massachusetts",148.0,12.0,3.0,0.67,94.5,3.5,0.26,3.0,0.38
Grease_(film),Ice_sheet,55.0,4.0,1.0,0.0,,,0.04,3.0,0.41
Grease_(film),AK-47,155.5,8.0,3.0,0.33,395.0,9.0,0.17,4.0,0.46
Grease_(film),"Newark,_New_Jersey",75.0,4.0,2.0,0.0,,,0.05,3.0,0.33
Grevy's_Zebra,Microsoft_Windows,312.0,7.0,,0.0,,,0.13,4.0,0.3
Group_(mathematics),Jurassic,64.0,6.0,,0.0,,,0.06,4.0,0.46
Group_(mathematics),Confucius,92.0,11.0,,0.0,,,0.11,3.0,0.51
Hadrian's_Wall,Crown_Jewels_of_the_United_Kingdom,63.0,5.0,1.0,0.0,,,0.05,3.0,0.2
Hadrian's_Wall,International_human_rights_instruments,398.0,8.0,2.0,0.0,,,0.15,3.0,0.2
Hadrian's_Wall,African_Wild_Dog,292.0,8.0,,0.0,,,0.13,4.0,0.22
Hadrian's_Wall,Jocelin,78.0,4.0,2.0,0.0,,,0.05,3.0,0.49
Hardball_squash,United_States_House_of_Representatives,20.0,3.0,1.0,0.0,,,0.03,2.0,0.36
History_of_painting,Nintendo,233.67,9.33,2.67,0.0,,,0.13,3.0,0.44
"Horatio_Nelson,_1st_Viscount_Nelson",Thailand,128.0,7.0,4.0,0.0,,,0.09,2.0,0.46
"Horatio_Nelson,_1st_Viscount_Nelson",William_Shakespeare,57.0,3.0,,0.0,,,0.04,2.0,0.26
"Horatio_Nelson,_1st_Viscount_Nelson",George_H._W._Bush,46.0,7.0,,0.0,,,0.07,2.0,0.24
"Horatio_Nelson,_1st_Viscount_Nelson",Upsilon_Andromedae_d,186.0,7.0,3.0,0.0,,,0.1,6.0,0.29
Hubble's_law,Antananarivo,171.0,21.5,4.0,0.0,,,0.21,3.0,0.47
Hubble's_law,Gypsum,255.0,7.0,,0.0,,,0.11,3.0,0.49
Hubble's_law,Nirvana_(band),120.0,8.0,,0.67,184.5,9.5,0.23,4.0,0.39
Huntington's_disease,Colima_(volcano),156.0,6.0,3.0,0.0,,,0.08,4.0,0.23
